2016-09-17 10:59:41,679 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://www.9stmaryrd.com/maven/org/apache/poi/poi/3.14/poi-3.14.pom
2016-09-17 10:59:43,532 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/poi/poi/3.14/poi-3.14.pom
2016-09-17 10:59:43,872 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/poi/poi/3.14/poi-3.14.pom
2016-09-17 10:59:44,375 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://www.9stmaryrd.com/maven/com/akathist/maven/plugins/launch4j/launch4j-maven-plugin/1.7.11/launch4j-maven-plugin-1.7.11.pom
2016-09-17 10:59:44,412 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/akathist/maven/plugins/launch4j/launch4j-maven-plugin/1.7.11/launch4j-maven-plugin-1.7.11.pom
2016-09-17 10:59:44,495 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/akathist/maven/plugins/launch4j/launch4j-maven-plugin/1.7.11/launch4j-maven-plugin-1.7.11.pom
2016-09-17 10:59:44,979 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://www.9stmaryrd.com/maven/net/sf/launch4j/launch4j/3.9/launch4j-3.9.pom
2016-09-17 10:59:45,015 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/net/sf/launch4j/launch4j/3.9/launch4j-3.9.pom
2016-09-17 10:59:45,105 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/net/sf/launch4j/launch4j/3.9/launch4j-3.9.pom
2016-09-17 10:59:45,671 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://www.9stmaryrd.com/maven/foxtrot/foxtrot/2.0/foxtrot-2.0.pom
2016-09-17 10:59:45,709 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/foxtrot/foxtrot/2.0/foxtrot-2.0.pom
2016-09-17 10:59:45,751 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/foxtrot/foxtrot/2.0/foxtrot-2.0.pom
2016-09-17 10:59:46,232 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://www.9stmaryrd.com/maven/com/jgoodies/jgoodies-common/1.7.0/jgoodies-common-1.7.0.pom
